------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.4 Firmware v1.7.2 date format M/d/yyyy at 100 Hz  Filter Normal -----------
Serial Number: TAS1H50200818
Start Time 20:50:00
Start Date 12/7/2023
Epoch Period (hh:mm:ss) 00:00:00
Download Time 20:57:52
Download Date 12/7/2023
Current Memory Address: 0
Current Battery Voltage: 4.17     Mode = 12
--------------------------------------------------
Timestamp,Accelerometer X,Accelerometer Y,Accelerometer Z
12/7/2023 20:50:03.550,-0.289,-1.328,-0.004
12/7/2023 20:50:03.560,-0.23,-1.285,0.055
12/7/2023 20:50:03.570,-0.16,-1.293,0.121
12/7/2023 20:50:03.580,-0.031,-1.324,0.109
12/7/2023 20:50:03.590,0.094,-1.367,0.031
12/7/2023 20:50:03.600,0.172,-1.371,-0.086
12/7/2023 20:50:03.610,0.207,-1.285,-0.215
12/7/2023 20:50:03.620,0.227,-1.145,-0.359
12/7/2023 20:50:03.630,0.254,-1.055,-0.379
12/7/2023 20:50:03.640,0.258,-1.063,-0.242
12/7/2023 20:50:03.650,0.234,-1.141,-0.035
12/7/2023 20:50:03.660,0.191,-1.238,0.117
12/7/2023 20:50:03.670,0.137,-1.305,0.18
12/7/2023 20:50:03.680,0.082,-1.324,0.16
12/7/2023 20:50:03.690,0.031,-1.309,0.102
12/7/2023 20:50:03.700,-0.027,-1.258,0.031
12/7/2023 20:50:03.710,-0.09,-1.18,-0.02
12/7/2023 20:50:03.720,-0.145,-1.074,-0.059
12/7/2023 20:50:03.730,-0.16,-0.965,-0.07
12/7/2023 20:50:03.740,-0.133,-0.855,-0.031
12/7/2023 20:50:03.750,-0.098,-0.766,0.031
12/7/2023 20:50:03.760,-0.059,-0.688,0.078
12/7/2023 20:50:03.770,-0.027,-0.617,0.113
12/7/2023 20:50:03.780,-0.039,-0.586,0.141
12/7/2023 20:50:03.790,-0.059,-0.578,0.16
12/7/2023 20:50:03.800,-0.074,-0.594,0.164
12/7/2023 20:50:03.810,-0.094,-0.621,0.152
12/7/2023 20:50:03.820,-0.117,-0.652,0.105
12/7/2023 20:50:03.830,-0.141,-0.691,0.098
12/7/2023 20:50:03.840,-0.141,-0.719,0.09
12/7/2023 20:50:03.850,-0.141,-0.762,0.105
12/7/2023 20:50:03.860,-0.133,-0.801,0.137
12/7/2023 20:50:03.870,-0.133,-0.828,0.18
12/7/2023 20:50:03.880,-0.141,-0.84,0.219
12/7/2023 20:50:03.890,-0.148,-0.84,0.277
12/7/2023 20:50:03.900,-0.164,-0.828,0.324
12/7/2023 20:50:03.910,-0.172,-0.809,0.352
12/7/2023 20:50:03.920,-0.168,-0.801,0.359
12/7/2023 20:50:03.930,-0.18,-0.805,0.355
12/7/2023 20:50:03.940,-0.195,-0.816,0.367
12/7/2023 20:50:03.950,-0.207,-0.855,0.387
12/7/2023 20:50:03.960,-0.223,-0.883,0.383
12/7/2023 20:50:03.970,-0.199,-0.906,0.355
12/7/2023 20:50:03.980,-0.18,-0.926,0.324
12/7/2023 20:50:03.990,-0.172,-0.992,0.324
12/7/2023 20:50:04.000,-0.18,-1.102,0.344
12/7/2023 20:50:04.010,-0.199,-1.242,0.375
12/7/2023 20:50:04.020,-0.223,-1.367,0.371
